image,stratum,effort,reference,variant,bd_rate_percent,quality_low,quality_high
kodak--01,kodak,7,weighted,quantize,-0.08200927047132901,73.02287788942016,91.15423231883017
kodak--01,kodak,7,weighted,smooth,0.02407208930172478,73.02287788942016,91.15423231883017
kodak--01,kodak,7,weighted,both,0.004564466839124183,73.02287788942016,91.15423231883017
kodak--06,kodak,3,default,weighted,-0.300060858321618,72.80993406424346,90.67779497769395
kodak--06,kodak,3,default,quantize,-0.1699947867001977,72.80993406424346,90.67779497769395
kodak--06,kodak,3,default,smooth,-0.30092000597854585,72.80993406424346,90.67779497769395
kodak--06,kodak,3,default,both,0.054366117172233774,72.80993406424346,90.67779497769395
kodak--06,kodak,3,weighted,default,0.3009639332830657,72.80993406424346,90.67779497769395
kodak--06,kodak,3,weighted,quantize,0.13045752358643892,72.80993406424346,90.67779497769395
kodak--06,kodak,3,weighted,smooth,-0.0008617333815088359,72.80993406424346,90.67779497769395
kodak--06,kodak,3,weighted,both,0.3554936728599143,72.80993406424346,90.67779497769395
kodak--06,kodak,4,default,weighted,-0.31366683740932116,71.65314689753073,90.59593509830268
kodak--06,kodak,4,default,quantize,-0.06333628083057248,71.65314689753073,90.59593509830268
kodak--06,kodak,4,default,smooth,-0.3094055747586482,71.65314689753073,90.59593509830268
kodak--06,kodak,4,default,both,-0.10648637778420146,71.65314689753073,90.59593509830268
kodak--06,kodak,4,weighted,default,0.314653802038965,71.65314689753073,90.59593509830268
kodak--06,kodak,4,weighted,quantize,0.25111823119268906,71.65314689753073,90.59593509830268
kodak--06,kodak,4,weighted,smooth,0.004274670875618107,71.65314689753073,90.59593509830268
kodak--06,kodak,4,weighted,both,0.20783236081841194,71.65314689753073,90.59593509830268
kodak--06,kodak,7,default,weighted,-0.29945214100519546,72.7720247695695,90.7543495515154
kodak--06,kodak,7,default,quantize,-0.899174143941304,72.7720247695695,90.7543495515154
kodak--06,kodak,7,default,smooth,-0.7713355316898424,72.7720247695695,90.7543495515154
kodak--06,kodak,7,default,both,-0.5191129954664039,72.7720247695695,90.7543495515154
kodak--06,kodak,7,weighted,default,0.30035155015266995,72.7720247695695,90.7543495515154
kodak--06,kodak,7,weighted,quantize,-0.6015232772685337,72.7720247695695,90.7543495515154
kodak--06,kodak,7,weighted,smooth,-0.4733006997634813,72.7720247695695,90.7543495515154
kodak--06,kodak,7,weighted,both,-0.2203206092426612,72.7720247695695,90.7543495515154
kodak--10,kodak,3,default,weighted,-0.46831309601725213,79.13024644862244,92.08706648944937
kodak--10,kodak,3,default,quantize,-0.48148784956068313,79.13024644862244,92.08706648944937
kodak--10,kodak,3,default,smooth,-0.272083825990315,79.13024644862244,92.08706648944937
kodak--10,kodak,3,default,both,0.13986571306552506,79.13024644862244,92.08706648944937
kodak--10,kodak,3,weighted,default,0.4705165868122272,79.13024644862244,92.08706648944937
kodak--10,kodak,3,weighted,quantize,-0.013236742944124514,79.13024644862244,92.08706648944937
kodak--10,kodak,3,weighted,smooth,0.19715256129059439,79.13024644862244,92.08706648944937
