resolution_class,effort,stage,mean_ms
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.low_medium,0.37339933333333336
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.mask,0.13977425
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.medium_b,0.10361458333333333
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.opsin,0.37901041666666657
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.suppress_x,0.04818041666666667
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.ultra_x,0.08615641666666667
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.ultra_y,0.11659724999999999
clic_1_8_to_3_4mp,8,frontend.quant_adjustment,0.036947916666666664
clic_1_8_to_3_4mp,9,aq.epf.pass_1,2.0860973333333335
clic_1_8_to_3_4mp,9,aq.epf_linear.pass_2,1.6556354999999998
clic_1_8_to_3_4mp,9,aq.final_frame.dc_quantization,1.5183820833333332
clic_1_8_to_3_4mp,9,aq.final_frame.dct16,0.06728141666666666
clic_1_8_to_3_4mp,9,aq.final_frame.dct16x32,0.20610408333333333
clic_1_8_to_3_4mp,9,aq.final_frame.dct16x8,0.09251033333333335
clic_1_8_to_3_4mp,9,aq.final_frame.dct32,0.9448508333333333
clic_1_8_to_3_4mp,9,aq.final_frame.dct32x16,0.20974299999999999
clic_1_8_to_3_4mp,9,aq.final_frame.dct8,0.11979516666666667
clic_1_8_to_3_4mp,9,aq.final_frame.dct8x16,0.06737508333333332
clic_1_8_to_3_4mp,9,aq.final_frame.quantizer,0.28289916666666665
clic_1_8_to_3_4mp,9,aq.gaborish,1.7533714999999999
clic_1_8_to_3_4mp,9,aq.policy_bounds,0.008645916666666668
clic_1_8_to_3_4mp,9,aq.policy_initialize,0.008503416666666668
clic_1_8_to_3_4mp,9,aq.policy_update,0.033881749999999995
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct16,0.26284341666666666
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct16x32,0.7931075
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct16x8,0.38354175
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct32,3.215923333333334
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct32x16,0.8083749166666667
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct8,0.3967501666666666
clic_1_8_to_3_4mp,9,aq.reconstruction.coefficients.dct8x16,0.26736808333333334
clic_1_8_to_3_4mp,9,aq.reconstruction.dc_llf,0.40666208333333337
clic_1_8_to_3_4mp,9,aq.reconstruction.dc_quantization,6.132568916666667
clic_1_8_to_3_4mp,9,aq.reconstruction.dc_smoothing,0.0376045
clic_1_8_to_3_4mp,9,aq.reconstruction.dct16,0.029340583333333337
clic_1_8_to_3_4mp,9,aq.reconstruction.dct16x32,0.11584741666666666
clic_1_8_to_3_4mp,9,aq.reconstruction.dct16x8,0.048736083333333326
clic_1_8_to_3_4mp,9,aq.reconstruction.dct32,1.19902075
clic_1_8_to_3_4mp,9,aq.reconstruction.dct32x16,0.11412141666666668
clic_1_8_to_3_4mp,9,aq.reconstruction.dct8,0.19790241666666666
clic_1_8_to_3_4mp,9,aq.reconstruction.dct8x16,0.05238533333333333
clic_1_8_to_3_4mp,9,aq.reconstruction.final_cfl,4.097677
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct16,0.008430416666666666
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct16x32,0.030645749999999996
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct16x8,0.014781416666666667
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct32,0.284993
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct32x16,0.03140275
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct8,0.04849316666666667
clic_1_8_to_3_4mp,9,aq.reconstruction.forward.dct8x16,0.014850750000000001
clic_1_8_to_3_4mp,9,aq.reconstruction.quantizer,1.0483645000000001
clic_1_8_to_3_4mp,9,aq.reconstruction.reset,0.008802333333333334
clic_1_8_to_3_4mp,9,aq.strategy_dispatch,0.004256833333333334
clic_1_8_to_3_4mp,9,butteraugli.malta.main,7.481833416666667
clic_1_8_to_3_4mp,9,butteraugli.malta.sub,2.0144824166666666
clic_1_8_to_3_4mp,9,butteraugli.mask.main,1.4173574166666665
clic_1_8_to_3_4mp,9,butteraugli.mask_final.sub,1.6856423333333332
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.high_x,1.770201666666667
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.high_y,1.6996524166666667
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.low_medium,5.838597333333333
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.medium_b,1.5807120833333332
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.opsin,2.0437980833333333
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.suppress_x,0.7333958333333332
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.ultra_x,1.5360901666666662
clic_1_8_to_3_4mp,9,butteraugli.psycho.main.ultra_y,2.6052189166666664
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.high_x,0.45702108333333324
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.high_y,0.4454685833333334
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.low_medium,1.4786213333333331
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.medium_b,0.4191248333333333
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.opsin,1.4695900833333333
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.suppress_x,0.19885783333333337
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.ultra_x,0.3539651666666666
clic_1_8_to_3_4mp,9,butteraugli.psycho.sub.ultra_y,0.48824300000000004
clic_1_8_to_3_4mp,9,butteraugli.resident_reduction,5.185111166666666
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct16,2.1008507499999998
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct16x32,1.3098475
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct16x8,1.173389
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct32,2.2150763333333336
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct32x16,1.1158750000000002
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct8,0.6739064166666667
clic_1_8_to_3_4mp,9,frontend.ac_strategy.dct8x16,1.1584029166666665
clic_1_8_to_3_4mp,9,frontend.ac_strategy.metadata,0.32625333333333334
clic_1_8_to_3_4mp,9,frontend.ac_strategy.select,0.3386595833333334
clic_1_8_to_3_4mp,9,frontend.initial_quantization,1.87521175
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.high_x,0.4290555833333333
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.high_y,0.4213993333333333
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.low_medium,1.438295
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.mask,0.5231283333333333
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.medium_b,0.4196321666666667
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.opsin,0.5056632499999999
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.suppress_x,0.17763883333333333
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.ultra_x,0.3792291666666667
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.main.ultra_y,0.6403854999999999
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.high_x,0.11241658333333332
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.high_y,0.12285416666666665
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.low_medium,0.40444450000000004
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.mask,0.14103133333333337
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.medium_b,0.10482991666666669
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.opsin,0.37933308333333327
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.suppress_x,0.04887874999999999
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.ultra_x,0.08687149999999999
clic_1_8_to_3_4mp,9,frontend.prepare_aq.reference.sub.ultra_y,0.13040283333333333
clic_1_8_to_3_4mp,9,frontend.quant_adjustment,0.03702425
clic_1_8_to_3_4mp,10,aq.epf.pass_1,2.0468196666666665
clic_1_8_to_3_4mp,10,aq.epf_linear.pass_2,1.609934
clic_1_8_to_3_4mp,10,aq.final_frame.dc_quantization,1.5161319166666665
clic_1_8_to_3_4mp,10,aq.final_frame.dct16,0.06537166666666666
clic_1_8_to_3_4mp,10,aq.final_frame.dct16x32,0.20265275000000002
clic_1_8_to_3_4mp,10,aq.final_frame.dct16x8,0.08412858333333334
clic_1_8_to_3_4mp,10,aq.final_frame.dct32,0.9982118333333334
clic_1_8_to_3_4mp,10,aq.final_frame.dct32x16,0.20373275
clic_1_8_to_3_4mp,10,aq.final_frame.dct8,0.11422583333333335
clic_1_8_to_3_4mp,10,aq.final_frame.dct8x16,0.06280558333333335
clic_1_8_to_3_4mp,10,aq.final_frame.quantizer,0.2635243333333333
clic_1_8_to_3_4mp,10,aq.gaborish,1.7581664166666666
clic_1_8_to_3_4mp,10,aq.policy_bounds,0.008874916666666665
clic_1_8_to_3_4mp,10,aq.policy_initialize,0.008079916666666668
clic_1_8_to_3_4mp,10,aq.policy_update,0.03314283333333334
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct16,0.24113833333333334
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct16x32,0.7813089166666667
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct16x8,0.3271739166666666
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct32,3.184947916666667
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct32x16,0.8317258333333334
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct8,0.36954533333333334
clic_1_8_to_3_4mp,10,aq.reconstruction.coefficients.dct8x16,0.24935791666666665
clic_1_8_to_3_4mp,10,aq.reconstruction.dc_llf,0.366188
clic_1_8_to_3_4mp,10,aq.reconstruction.dc_quantization,6.278850583333334
clic_1_8_to_3_4mp,10,aq.reconstruction.dc_smoothing,0.0470275
clic_1_8_to_3_4mp,10,aq.reconstruction.dct16,0.028319583333333332
clic_1_8_to_3_4mp,10,aq.reconstruction.dct16x32,0.11820825000000001
clic_1_8_to_3_4mp,10,aq.reconstruction.dct16x8,0.04790991666666667
clic_1_8_to_3_4mp,10,aq.reconstruction.dct32,1.232646333333333
clic_1_8_to_3_4mp,10,aq.reconstruction.dct32x16,0.11277083333333332
clic_1_8_to_3_4mp,10,aq.reconstruction.dct8,0.185615
clic_1_8_to_3_4mp,10,aq.reconstruction.dct8x16,0.05012525
clic_1_8_to_3_4mp,10,aq.reconstruction.final_cfl,4.1159235
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct16,0.008378499999999999
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct16x32,0.029732499999999995
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct16x8,0.014118083333333331
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct32,0.29670141666666666
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct32x16,0.027527833333333335
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct8,0.049132
clic_1_8_to_3_4mp,10,aq.reconstruction.forward.dct8x16,0.014527749999999999
clic_1_8_to_3_4mp,10,aq.reconstruction.quantizer,0.9602607500000001
clic_1_8_to_3_4mp,10,aq.reconstruction.reset,0.008975249999999997
clic_1_8_to_3_4mp,10,butteraugli.malta.main,7.413416583333333
clic_1_8_to_3_4mp,10,butteraugli.malta.sub,1.967086583333333
clic_1_8_to_3_4mp,10,butteraugli.mask.main,1.4405624166666666
clic_1_8_to_3_4mp,10,butteraugli.mask_final.sub,1.65769825
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.high_x,1.7577946666666666
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.high_y,1.6866940000000001
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.low_medium,5.883302
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.medium_b,1.5303439166666666
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.opsin,1.9857153333333333
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.suppress_x,0.7251563333333334
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.ultra_x,1.5257534999999998
clic_1_8_to_3_4mp,10,butteraugli.psycho.main.ultra_y,2.5671250833333334
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.high_x,0.449354
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.high_y,0.4413263333333333
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.low_medium,1.488166333333333
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.medium_b,0.4150973333333334
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.opsin,1.4912775
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.suppress_x,0.18942350000000005
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.ultra_x,0.3816106666666666
clic_1_8_to_3_4mp,10,butteraugli.psycho.sub.ultra_y,0.4963160833333333
clic_1_8_to_3_4mp,10,butteraugli.resident_reduction,5.092142416666667
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct16,2.0237395
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct16x32,3.386701416666666
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct16x8,1.2088404999999998
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct32,5.764198
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct32x16,3.1321317499999997
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct8,0.73364925
clic_1_8_to_3_4mp,10,frontend.ac_strategy.dct8x16,1.1196113333333333
clic_1_8_to_3_4mp,10,frontend.initial_quantization,1.8058194166666668
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.high_x,0.4665484166666667
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.high_y,0.41981941666666667
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.low_medium,1.4807083333333333
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.mask,0.5247257500000001
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.medium_b,0.38132625000000003
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.opsin,0.5695451666666668
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.suppress_x,0.2155486666666667
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.ultra_x,0.37806575
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.main.ultra_y,0.6441701666666666
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.high_x,0.11168058333333332
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.high_y,0.11058658333333332
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.low_medium,0.3673400833333334
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.mask,0.17946533333333337
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.medium_b,0.10337858333333333
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.opsin,0.37644075
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.suppress_x,0.04715283333333333
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.ultra_x,0.08632983333333333
clic_1_8_to_3_4mp,10,frontend.prepare_aq.reference.sub.ultra_y,0.11702066666666668
clic_1_8_to_3_4mp,10,frontend.quant_adjustment,0.02498625
kodak_0_4mp,1,aq.final_frame.dct8,0.4877568333333333
kodak_0_4mp,1,aq.final_frame.final_cfl,0.9455206666666668
kodak_0_4mp,1,aq.final_frame.quantizer,0.23039583333333336
kodak_0_4mp,1,aq.final_frame.reset,0.006444333333333332
kodak_0_4mp,1,aq.policy_bounds,0.022604166666666665
kodak_0_4mp,1,aq.reconstruction.forward.dct8,0.18581250000000002
kodak_0_4mp,1,frontend.initial_quantization,0.8762916666666666
kodak_0_4mp,1,frontend.quant_adjustment,0.013146
kodak_0_4mp,2,aq.final_frame.dct8,0.46989583333333335
kodak_0_4mp,2,aq.final_frame.final_cfl,0.8836111666666667
kodak_0_4mp,2,aq.final_frame.quantizer,0.2133611666666667
kodak_0_4mp,2,aq.final_frame.reset,0.006152500000000001
kodak_0_4mp,2,aq.policy_bounds,0.02144433333333334
kodak_0_4mp,2,aq.reconstruction.forward.dct8,0.17135416666666667
kodak_0_4mp,2,frontend.initial_quantization,1.1133126666666666
kodak_0_4mp,2,frontend.quant_adjustment,0.012388999999999997
kodak_0_4mp,3,aq.final_frame.dct8,0.47162466666666675
kodak_0_4mp,3,aq.final_frame.final_cfl,0.9559306666666666
kodak_0_4mp,3,aq.final_frame.quantizer,0.23086799999999996
kodak_0_4mp,3,aq.final_frame.reset,0.006534666666666668
kodak_0_4mp,3,aq.policy_bounds,0.022701333333333337
kodak_0_4mp,3,aq.reconstruction.forward.dct8,0.18406933333333333
kodak_0_4mp,3,frontend.initial_quantization,0.8643679999999999
kodak_0_4mp,3,frontend.quant_adjustment,0.013757
kodak_0_4mp,4,aq.final_frame.dc_quantization,1.6154445
kodak_0_4mp,4,aq.final_frame.dct8,0.4013466666666667
kodak_0_4mp,4,aq.final_frame.final_cfl,0.8404166666666666
kodak_0_4mp,4,aq.final_frame.quantizer,0.20483316666666665
kodak_0_4mp,4,aq.final_frame.reset,0.005937666666666667
kodak_0_4mp,4,aq.policy_bounds,0.022124833333333333
kodak_0_4mp,4,aq.reconstruction.forward.dct8,0.1642915
kodak_0_4mp,4,frontend.initial_quantization,0.7705831666666666
kodak_0_4mp,4,frontend.quant_adjustment,0.012166666666666668
kodak_0_4mp,5,aq.epf.pass_1,0.0705765
kodak_0_4mp,5,aq.epf_linear.pass_2,0.03926383333333334
kodak_0_4mp,5,aq.final_frame.dc_quantization,0.4515206666666667
kodak_0_4mp,5,aq.final_frame.dct16,0.06374316666666667
kodak_0_4mp,5,aq.final_frame.dct16x32,0.10385416666666665
kodak_0_4mp,5,aq.final_frame.dct16x8,0.04546516666666667
kodak_0_4mp,5,aq.final_frame.dct32,0.18813883333333334
kodak_0_4mp,5,aq.final_frame.dct32x16,0.10220166666666668
kodak_0_4mp,5,aq.final_frame.dct8,0.098028
kodak_0_4mp,5,aq.final_frame.dct8x16,0.0563265
kodak_0_4mp,5,aq.final_frame.quantizer,0.037368
kodak_0_4mp,5,aq.gaborish,0.03681983333333333
kodak_0_4mp,5,aq.policy_bounds,0.0073125
kodak_0_4mp,5,aq.policy_initialize,0.0028679999999999995
kodak_0_4mp,5,aq.policy_update,0.004638833333333333
kodak_0_4mp,5,aq.reconstruction.coefficients.dct16,0.05876416666666667
kodak_0_4mp,5,aq.reconstruction.coefficients.dct16x32,0.0994095
kodak_0_4mp,5,aq.reconstruction.coefficients.dct16x8,0.04092333333333333
kodak_0_4mp,5,aq.reconstruction.coefficients.dct32,0.18484750000000003
kodak_0_4mp,5,aq.reconstruction.coefficients.dct32x16,0.0978195
kodak_0_4mp,5,aq.reconstruction.coefficients.dct8,0.09214566666666667
kodak_0_4mp,5,aq.reconstruction.coefficients.dct8x16,0.05079166666666666
kodak_0_4mp,5,aq.reconstruction.dc_llf,0.046632
kodak_0_4mp,5,aq.reconstruction.dc_quantization,0.44872200000000007
kodak_0_4mp,5,aq.reconstruction.dc_smoothing,0.0044515
kodak_0_4mp,5,aq.reconstruction.dct16,0.005409666666666667
kodak_0_4mp,5,aq.reconstruction.dct16x32,0.011131999999999998
kodak_0_4mp,5,aq.reconstruction.dct16x8,0.007576333333333333
kodak_0_4mp,5,aq.reconstruction.dct32,0.0078125
kodak_0_4mp,5,aq.reconstruction.dct32x16,0.0083055
kodak_0_4mp,5,aq.reconstruction.dct8,0.04703466666666667
kodak_0_4mp,5,aq.reconstruction.dct8x16,0.008430666666666668
kodak_0_4mp,5,aq.reconstruction.final_cfl,0.2514166666666667
kodak_0_4mp,5,aq.reconstruction.forward.dct16,0.0051735
kodak_0_4mp,5,aq.reconstruction.forward.dct16x32,0.010499833333333333
kodak_0_4mp,5,aq.reconstruction.forward.dct16x8,0.0073265
kodak_0_4mp,5,aq.reconstruction.forward.dct32,0.007493
kodak_0_4mp,5,aq.reconstruction.forward.dct32x16,0.007735833333333333
kodak_0_4mp,5,aq.reconstruction.forward.dct8,0.044146
kodak_0_4mp,5,aq.reconstruction.forward.dct8x16,0.008618333333333334
kodak_0_4mp,5,aq.reconstruction.quantizer,0.03732616666666667
kodak_0_4mp,5,aq.reconstruction.reset,0.002035
kodak_0_4mp,5,aq.strategy_dispatch,0.003159666666666666
kodak_0_4mp,5,butteraugli.malta.main,0.2393886666666667
kodak_0_4mp,5,butteraugli.malta.sub,0.0760485
kodak_0_4mp,5,butteraugli.mask.main,0.048868166666666664
kodak_0_4mp,5,butteraugli.mask_final.sub,0.0424515
kodak_0_4mp,5,butteraugli.psycho.main.high_x,0.05800683333333334
kodak_0_4mp,5,butteraugli.psycho.main.high_y,0.055027999999999994
kodak_0_4mp,5,butteraugli.psycho.main.low_medium,0.17956249999999999
kodak_0_4mp,5,butteraugli.psycho.main.medium_b,0.05304866666666667
kodak_0_4mp,5,butteraugli.psycho.main.opsin,0.06359716666666666
kodak_0_4mp,5,butteraugli.psycho.main.suppress_x,0.025048666666666667
kodak_0_4mp,5,butteraugli.psycho.main.ultra_x,0.0447015
kodak_0_4mp,5,butteraugli.psycho.main.ultra_y,0.0500555
kodak_0_4mp,5,butteraugli.psycho.sub.high_x,0.018361000000000002
kodak_0_4mp,5,butteraugli.psycho.sub.high_y,0.018270666666666668
kodak_0_4mp,5,butteraugli.psycho.sub.low_medium,0.048875
kodak_0_4mp,5,butteraugli.psycho.sub.medium_b,0.016979166666666667
kodak_0_4mp,5,butteraugli.psycho.sub.opsin,0.04854183333333333
kodak_0_4mp,5,butteraugli.psycho.sub.suppress_x,0.008729166666666668
kodak_0_4mp,5,butteraugli.psycho.sub.ultra_x,0.015583666666666668
kodak_0_4mp,5,butteraugli.psycho.sub.ultra_y,0.016729333333333336
kodak_0_4mp,5,butteraugli.resident_reduction,0.18002083333333332
kodak_0_4mp,5,frontend.ac_strategy.dct16,0.24920816666666668
kodak_0_4mp,5,frontend.ac_strategy.dct16x32,0.15597233333333335
kodak_0_4mp,5,frontend.ac_strategy.dct16x8,0.16390966666666665
kodak_0_4mp,5,frontend.ac_strategy.dct32,0.2647776666666667
kodak_0_4mp,5,frontend.ac_strategy.dct32x16,0.14181266666666667
kodak_0_4mp,5,frontend.ac_strategy.dct8,0.0865975
kodak_0_4mp,5,frontend.ac_strategy.dct8x16,0.13514583333333333
kodak_0_4mp,5,frontend.ac_strategy.metadata,0.24460449999999997
kodak_0_4mp,5,frontend.ac_strategy.select,0.3607358333333333
kodak_0_4mp,5,frontend.initial_quantization,0.5214719999999999
kodak_0_4mp,5,frontend.prepare_aq.reference.main.high_x,0.058423833333333335
kodak_0_4mp,5,frontend.prepare_aq.reference.main.high_y,0.0555835
kodak_0_4mp,5,frontend.prepare_aq.reference.main.low_medium,0.17962516666666664
kodak_0_4mp,5,frontend.prepare_aq.reference.main.mask,0.0724725
kodak_0_4mp,5,frontend.prepare_aq.reference.main.medium_b,0.05321516666666667
kodak_0_4mp,5,frontend.prepare_aq.reference.main.opsin,0.06504866666666667
kodak_0_4mp,5,frontend.prepare_aq.reference.main.suppress_x,0.025166666666666667
kodak_0_4mp,5,frontend.prepare_aq.reference.main.ultra_x,0.0451595
kodak_0_4mp,5,frontend.prepare_aq.reference.main.ultra_y,0.050041499999999996
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.high_x,0.0178335
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.high_y,0.018229000000000002
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.low_medium,0.049208166666666664
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.mask,0.024458333333333335
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.medium_b,0.016854166666666667
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.opsin,0.06229866666666667
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.suppress_x,0.009229166666666667
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.ultra_x,0.015395833333333333
kodak_0_4mp,5,frontend.prepare_aq.reference.sub.ultra_y,0.017159666666666667
kodak_0_4mp,5,frontend.quant_adjustment,0.031507
kodak_0_4mp,6,aq.epf.pass_1,0.07209049999999999
kodak_0_4mp,6,aq.epf_linear.pass_2,0.04132633333333333
kodak_0_4mp,6,aq.final_frame.dc_quantization,0.45154883333333334
kodak_0_4mp,6,aq.final_frame.dct16,0.064382
kodak_0_4mp,6,aq.final_frame.dct16x32,0.10476383333333333
kodak_0_4mp,6,aq.final_frame.dct16x8,0.046361000000000006
kodak_0_4mp,6,aq.final_frame.dct32,0.24178466666666668
kodak_0_4mp,6,aq.final_frame.dct32x16,0.10859716666666668
kodak_0_4mp,6,aq.final_frame.dct8,0.09959716666666667
kodak_0_4mp,6,aq.final_frame.dct8x16,0.056722166666666664
kodak_0_4mp,6,aq.final_frame.quantizer,0.03839583333333333
kodak_0_4mp,6,aq.gaborish,0.035374833333333335
kodak_0_4mp,6,aq.policy_bounds,0.007354166666666666
kodak_0_4mp,6,aq.policy_initialize,0.0030835
kodak_0_4mp,6,aq.policy_update,0.004944333333333334
kodak_0_4mp,6,aq.reconstruction.coefficients.dct16,0.060055666666666674
kodak_0_4mp,6,aq.reconstruction.coefficients.dct16x32,0.10222233333333335
kodak_0_4mp,6,aq.reconstruction.coefficients.dct16x8,0.04802766666666667
kodak_0_4mp,6,aq.reconstruction.coefficients.dct32,0.18670133333333336
kodak_0_4mp,6,aq.reconstruction.coefficients.dct32x16,0.1006945
kodak_0_4mp,6,aq.reconstruction.coefficients.dct8,0.09832633333333334
kodak_0_4mp,6,aq.reconstruction.coefficients.dct8x16,0.053389
kodak_0_4mp,6,aq.reconstruction.dc_llf,0.0498325
kodak_0_4mp,6,aq.reconstruction.dc_quantization,0.4507636666666666
kodak_0_4mp,6,aq.reconstruction.dc_smoothing,0.004479166666666667
kodak_0_4mp,6,aq.reconstruction.dct16,0.005326333333333333
kodak_0_4mp,6,aq.reconstruction.dct16x32,0.011187499999999998
kodak_0_4mp,6,aq.reconstruction.dct16x8,0.0078265
kodak_0_4mp,6,aq.reconstruction.dct32,0.008021
kodak_0_4mp,6,aq.reconstruction.dct32x16,0.0082915
kodak_0_4mp,6,aq.reconstruction.dct8,0.04697916666666666
kodak_0_4mp,6,aq.reconstruction.dct8x16,0.008381833333333333
kodak_0_4mp,6,aq.reconstruction.final_cfl,0.2520346666666667
kodak_0_4mp,6,aq.reconstruction.forward.dct16,0.005312166666666666
kodak_0_4mp,6,aq.reconstruction.forward.dct16x32,0.011090500000000001
kodak_0_4mp,6,aq.reconstruction.forward.dct16x8,0.007402833333333333
kodak_0_4mp,6,aq.reconstruction.forward.dct32,0.007451333333333333
kodak_0_4mp,6,aq.reconstruction.forward.dct32x16,0.007986
kodak_0_4mp,6,aq.reconstruction.forward.dct8,0.04409733333333333
kodak_0_4mp,6,aq.reconstruction.forward.dct8x16,0.008881833333333334
kodak_0_4mp,6,aq.reconstruction.quantizer,0.0388615
kodak_0_4mp,6,aq.reconstruction.reset,0.002104
